male:C7-x, male:C7-y, male:C7-z, male:CLAV-x, male:CLAV-y, male:CLAV-z, male:LANK-x, male:LANK-y, male:LANK-z, male:LBHD-x, male:LBHD-y, male:LBHD-z, male:LBWT-x, male:LBWT-y, male:LBWT-z, male:LELB-x, male:LELB-y, male:LELB-z, male:LFHD-x, male:LFHD-y, male:LFHD-z, male:LFIN-x, male:LFIN-y, male:LFIN-z, male:LFRM-x, male:LFRM-y, male:LFRM-z, male:LFWT-x, male:LFWT-y, male:LFWT-z, male:LHEE-x, male:LHEE-y, male:LHEE-z, male:LKNE-x, male:LKNE-y, male:LKNE-z, male:LMT5-x, male:LMT5-y, male:LMT5-z, male:LSHN-x, male:LSHN-y, male:LSHN-z, male:LSHO-x, male:LSHO-y, male:LSHO-z, male:LTHI-x, male:LTHI-y, male:LTHI-z, male:LTOE-x, male:LTOE-y, male:LTOE-z, male:LUPA-x, male:LUPA-y, male:LUPA-z, male:LWRA-x, male:LWRA-y, male:LWRA-z, male:LWRB-x, male:LWRB-y, male:LWRB-z, male:RANK-x, male:RANK-y, male:RANK-z, male:RBAC-x, male:RBAC-y, male:RBAC-z, male:RBHD-x, male:RBHD-y, male:RBHD-z, male:RBWT-x, male:RBWT-y, male:RBWT-z, male:RELB-x, male:RELB-y, male:RELB-z, male:RFHD-x, male:RFHD-y, male:RFHD-z, male:RFIN-x, male:RFIN-y, male:RFIN-z, male:RFRM-x, male:RFRM-y, male:RFRM-z, male:RFWT-x, male:RFWT-y, male:RFWT-z, male:RHEE-x, male:RHEE-y, male:RHEE-z, male:RKNE-x, male:RKNE-y, male:RKNE-z, male:RMT5-x, male:RMT5-y, male:RMT5-z, male:RSHN-x, male:RSHN-y, male:RSHN-z, male:RSHO-x, male:RSHO-y, male:RSHO-z, male:RTHI-x, male:RTHI-y, male:RTHI-z, male:RTOE-x, male:RTOE-y, male:RTOE-z, male:RUPA-x, male:RUPA-y, male:RUPA-z, male:RWRA-x, male:RWRA-y, male:RWRA-z, male:RWRB-x, male:RWRB-y, male:RWRB-z, male:STRN-x, male:STRN-y, male:STRN-z, male:T10-x, male:T10-y, male:T10-z
162.041000366211, -73.4438934326172, 1514.07104492188, 261.983154296875, -36.7130889892578, 1428.22241210938, 272.615295410156, -193.265975952148, 84.9157180786133, 181.033187866211, 16.0124835968018, 1621.36950683594, 121.806777954102, -244.886428833008, 981.367065429688, 94.1225128173828, 235.373886108398, 1111.56555175781, 324.564178466797, 50.5342178344727, 1677.63659667969, 380.751586914062, 373.073028564453, 1226.74731445312, 229.592422485352, 303.748168945312, 1109.30224609375, 225.567779541016, -64.8533248901367, 959.083862304688, 238.990768432617, -266.734466552734, 71.6860809326172, 364.413970947266, -24.9926795959473, 476.380676269531, 335.606719970703, -131.3427734375, 32.0355644226074, 302.703582763672, -113.54468536377, 249.26838684082, 107.285987854004, 76.7108154296875, 1423.19873046875, 316.689849853516, -27.288610458374, 599.594421386719, 434.635528564453, -118.73429107666, 30.8234004974365, 74.0842895507812, 184.911911010742, 1219.28625488281, 319.998413085938, 321.401611328125, 1276.43139648438, 368.104217529297, 396.783020019531, 1153.78405761719, 545.113830566406, -594.711364746094, 663.305847167969, 140.192825317383, -230.91374206543, 1413.24340820312, 182.055435180664, -65.0111312866211, 1624.86242675781, 175.056701660156, -327.048858642578, 1021.91357421875, 346.245910644531, -489.190673828125, 1312.46472167969, 326.689331054688, -101.511192321777, 1676.53979492188, 656.900451660156, -406.849853515625, 1229.2041015625, 433.731170654297, -497.753967285156, 1255.20666503906, 354.104156494141, -275.387115478516, 1098.05285644531, 469.970001220703, -574.537109375, 646.956787109375, 782.099243164062, -356.343139648438, 932.314331054688, 629.591979980469, -637.754943847656, 614.277709960938, 710.907165527344, -448.963226318359, 866.047241210938, 271.053466796875, -204.192245483398, 1492.10461425781, 559.592529296875, -327.670318603516, 1046.34899902344, 705.097290039062, -590.630981445312, 579.69970703125, 303.859130859375, -339.576141357422, 1418.8427734375, 588.287536621094, -319.312652587891, 1215.29956054688, 639.044738769531, -458.200927734375, 1238.60620117188, 305.506072998047, -38.0088500976562, 1209.03271484375, 99.5170059204102, -190.891891479492, 1205.37121582031
163.677368164062, -72.1508941650391, 1514.03991699219, 263.255950927734, -35.3491744995117, 1427.97033691406, 280.509948730469, -202.085525512695, 89.4406890869141, 182.841644287109, 17.5646018981934, 1621.34350585938, 131.571838378906, -257.05419921875, 984.681091308594, 106.865188598633, 241.528350830078, 1112.98791503906, 326.767913818359, 52.4227981567383, 1676.5185546875, 392.370758056641, 376.476623535156, 1234.17236328125, 243.102966308594, 308.212707519531, 1114.06335449219, 226.588912963867, -73.1246948242188, 959.875854492188, 252.808929443359, -278.023895263672, 77.3259201049805, 361.606475830078, -24.3523254394531, 479.356567382812, 338.731689453125, -137.484817504883, 32.8988800048828, 305.436584472656, -118.589477539062, 253.434005737305, 108.449295043945, 77.5419311523438, 1422.02294921875, 313.530426025391, -29.4116706848145, 602.603515625, 436.078155517578, -117.79581451416, 31.1137199401855, 82.6913452148438, 190.096115112305, 1219.7509765625, 329.587768554688, 326.792877197266, 1282.95056152344, 382.942077636719, 399.123504638672, 1160.89758300781, 583.0556640625, -597.545715332031, 707.491882324219, 142.962707519531, -229.690521240234, 1414.63647460938, 184.105728149414, -63.5145568847656, 1624.76794433594, 187.377853393555, -335.484771728516, 1028.42614746094, 345.906188964844, -489.958892822266, 1316.10327148438, 329.25732421875, -99.6423797607422, 1675.25952148438, 656.794921875, -419.968444824219, 1219.89575195312, 431.493530273438, -502.61474609375, 1256.70104980469, 360.564788818359, -273.22802734375, 1107.21142578125, 508.111724853516, -582.371826171875, 685.406921386719, 797.569396972656, -334.071563720703, 972.365600585938, 672.4189453125, -638.922180175781, 667.0048828125, 733.163940429688, -432.955017089844, 908.200988769531, 273.779602050781, -202.471893310547, 1493.17102050781, 567.592529296875, -313.453979492188, 1070.94116210938, 747.888977050781, -589.940063476562, 633.670776367188, 305.449188232422, -338.802032470703, 1420.98291015625, 590.642700195312, -330.611572265625, 1205.4873046875, 637.531311035156, -470.167327880859, 1232.74743652344, 306.058868408203, -37.8598251342773, 1209.12854003906, 102.83122253418, -194.557922363281, 1206.85595703125
165.142913818359, -70.8316192626953, 1513.51379394531, 264.559722900391, -34.0908012390137, 1427.06127929688, 290.000305175781, -211.210113525391, 93.2311248779297, 184.753128051758, 19.0458431243896, 1620.81909179688, 142.142074584961, -268.846130371094, 987.984985351562, 120.157531738281, 247.385284423828, 1114.23083496094, 329.057922363281, 54.280704498291, 1674.95654296875, 404.204406738281, 379.573669433594, 1241.32824707031, 256.989715576172, 312.812042236328, 1118.21740722656, 228.514633178711, -81.89208984375, 960.3916015625, 269.16552734375, -289.618621826172, 82.3900604248047, 357.545196533203, -24.9376087188721, 482.431243896484, 343.035278320312, -143.675140380859, 33.966724395752, 308.776672363281, -124.789001464844, 257.537200927734, 109.930236816406, 78.2729949951172, 1420.07312011719, 309.938079833984, -33.5148010253906, 605.239440917969, 438.095733642578, -116.298805236816, 31.3466377258301, 92.1254653930664, 194.879058837891, 1219.72619628906, 338.224548339844, 332.010711669922, 1289.43444824219, 397.88037109375, 401.094512939453, 1167.7177734375, 621.187377929688, -598.213684082031, 751.671569824219, 146.189987182617, -228.564041137695, 1415.46569824219, 186.290771484375, -62.0131912231445, 1624.14575195312, 199.637496948242, -343.492492675781, 1035.15234375, 345.856079101562, -490.592742919922, 1319.6875, 331.823486328125, -97.7670593261719, 1673.52307128906, 656.553894042969, -432.705596923828, 1210.80676269531, 429.491577148438, -507.190795898438, 1258.36145019531, 366.900756835938, -271.334167480469, 1115.81188964844, 547.306701660156, -588.167114257812, 723.255920410156, 809.628234863281, -311.856536865234, 1012.42272949219, 714.8623046875, -637.407897949219, 720.958374023438, 753.187255859375, -415.948211669922, 949.95458984375, 276.605133056641, -200.871612548828, 1493.96032714844, 573.314392089844, -300.062713623047, 1094.55004882812, 790.090698242188, -587.316284179688, 689.109069824219, 307.038818359375, -338.03076171875, 1422.7705078125, 592.510192871094, -341.859252929688, 1195.79162597656, 635.831481933594, -481.898315429688, 1226.65173339844, 307.105224609375, -38.0446891784668, 1208.59008789062, 106.536659240723, -198.243347167969, 1207.9130859375
166.971984863281, -69.3384628295898, 1512.42407226562, 266.271331787109, -32.9198684692383, 1425.83508300781, 301.672546386719, -220.924118041992, 96.2989349365234, 186.731399536133, 20.6255645751953, 1619.86096191406, 152.901931762695, -280.293365478516, 991.384765625, 133.423614501953, 252.832061767578, 1115.27270507812, 331.322021484375, 56.2018241882324, 1673.05615234375, 415.917602539062, 382.352996826172, 1248.09094238281, 271.283355712891, 317.127990722656, 1121.86840820312, 231.10969543457, -91.1145858764648, 960.598937988281, 287.758819580078, -301.039825439453, 86.6931762695312, 353.159301757812, -27.6365585327148, 485.015838623047, 348.595397949219, -150.142700195312, 34.8442840576172, 313.305206298828, -132.061294555664, 260.774505615234, 111.779319763184, 79.0744247436523, 1417.49975585938, 305.164306640625, -39.632022857666, 607.585510253906, 440.166473388672, -114.197593688965, 31.5717391967773, 101.836471557617, 199.282806396484, 1219.46728515625, 345.640869140625, 337.192047119141, 1295.81750488281, 412.351318359375, 402.999938964844, 1174.02990722656, 659.872619628906, -596.638427734375, 794.854064941406, 149.508728027344, -227.590148925781, 1416.005859375, 188.597991943359, -60.4436073303223, 1623.0615234375, 211.985046386719, -350.936401367188, 1042.06799316406, 346.301910400391, -491.018371582031, 1323.12927246094, 334.475799560547, -95.9187469482422, 1671.47106933594, 655.554077148438, -445.121978759766, 1201.93151855469, 427.743438720703, -511.558258056641, 1260.083984375, 372.224822998047, -269.941070556641, 1123.56970214844, 587.996704101562, -591.731384277344, 759.614868164062, 818.334228515625, -289.603607177734, 1051.75366210938, 757.300476074219, -633.42333984375, 775.550170898438, 770.043823242188, -398.29150390625, 991.158020019531, 279.109069824219, -198.930114746094, 1494.24255371094, 577.315856933594, -286.787780761719, 1117.48559570312, 832.474243164062, -583.377197265625, 745.951049804688, 309.463439941406, -337.054718017578, 1424.44348144531, 592.931396484375, -353.418426513672, 1185.58508300781, 633.91015625, -493.328216552734, 1220.44445800781, 308.827392578125, -38.6940803527832, 1207.515625, 110.702323913574, -202.069366455078, 1208.57849121094
168.573928833008, -67.9075927734375, 1511.09838867188, 267.895324707031, -31.65576171875, 1424.1142578125, 315.159637451172, -230.681747436523, 98.7211227416992, 188.889785766602, 22.2376728057861, 1618.4501953125, 163.466796875, -291.296020507812, 994.798583984375, 146.581039428711, 257.874206542969, 1116.15502929688, 333.665283203125, 58.1402626037598, 1670.87451171875, 427.46826171875, 384.842620849609, 1254.59594726562, 284.970764160156, 321.258758544922, 1125.56896972656, 234.632339477539, -100.434104919434, 960.403991699219, 309.392974853516, -311.926818847656, 89.5002136230469, 347.482818603516, -32.3729286193848, 487.362426757812, 355.137573242188, -156.924743652344, 35.2023658752441, 318.529876708984, -140.646209716797, 263.634490966797, 113.870826721191, 80.0176391601562, 1414.2919921875, 301.015716552734, -48.1814727783203, 608.96728515625, 442.288055419922, -111.736389160156, 31.7769393920898, 111.677841186523, 203.317886352539, 1218.80578613281, 356.552917480469, 341.692230224609, 1300.2509765625, 426.364807128906, 404.689971923828, 1180.38049316406, 700.505737304688, -593.395690917969, 836.787231445312, 152.773788452148, -226.665328979492, 1416.22814941406, 190.83984375, -58.8453330993652, 1621.666015625, 223.839324951172, -357.752563476562, 1048.80908203125, 347.415893554688, -491.311218261719, 1326.5966796875, 337.149505615234, -93.9767227172852, 1669.18322753906, 653.785949707031, -457.086212158203, 1193.263671875, 426.681671142578, -515.599060058594, 1261.77319335938, 377.852508544922, -268.189270019531, 1131.0546875, 633.429992675781, -593.865417480469, 792.5048828125, 823.909973144531, -267.701293945312, 1090.240234375, 800.518737792969, -627.13623046875, 830.213317871094, 784.261352539062, -380.674560546875, 1031.07165527344, 282.631652832031, -197.072219848633, 1494.29626464844, 578.8671875, -274.059967041016, 1139.80163574219, 877.333312988281, -576.189270019531, 805.834777832031, 311.928253173828, -336.018524169922, 1425.9482421875, 592.826965332031, -364.858703613281, 1176.11450195312, 631.969665527344, -504.212463378906, 1214.23620605469, 310.714660644531, -39.7728881835938, 1205.73754882812, 114.803604125977, -205.856918334961, 1208.96899414062
170.344116210938, -66.3037796020508, 1509.34167480469, 269.759704589844, -30.3393325805664, 1422.25, 331.059448242188, -240.500091552734, 99.7409362792969, 190.884780883789, 23.9668159484863, 1616.83288574219, 174.463821411133, -301.578826904297, 997.889831542969, 159.715942382812, 262.447875976562, 1116.72741699219, 336.052795410156, 60.229808807373, 1668.47290039062, 438.689178466797, 387.102020263672, 1260.8330078125, 297.204956054688, 325.084014892578, 1129.30334472656, 238.866958618164, -109.33805847168, 959.634948730469, 333.903900146484, -321.740234375, 90.8497772216797, 342.498321533203, -39.4995307922363, 488.702117919922, 362.646606445312, -163.489730834961, 35.599308013916, 324.345794677734, -150.296905517578, 265.627319335938, 116.207191467285, 81.1020812988281, 1410.59020996094, 296.094787597656, -58.8957901000977, 610.12255859375, 444.296112060547, -109.077789306641, 31.8792629241943, 121.378517150879, 206.921691894531, 1217.78112792969, 366.799499511719, 345.275665283203, 1304.61206054688, 439.844268798828, 406.459411621094, 1186.64245605469, 744.249267578125, -588.795227050781, 877.046081542969, 155.984771728516, -225.828567504883, 1416.12841796875, 193.260284423828, -57.1178245544434, 1619.9013671875, 235.385284423828, -363.790191650391, 1055.44653320312, 349.430969238281, -491.335235595703, 1329.96276855469, 339.931671142578, -91.8626022338867, 1666.72595214844, 652.378234863281, -468.578735351562, 1185.20947265625, 426.095825195312, -519.37158203125, 1263.44079589844, 383.465087890625, -266.164825439453, 1138.025390625, 683.323364257812, -594.54296875, 824.590209960938, 826.629638671875, -247.281372070312, 1126.88647460938, 845.188354492188, -617.867919921875, 884.884704589844, 796.599548339844, -364.207000732422, 1068.70825195312, 285.937957763672, -194.990905761719, 1493.97375488281, 577.948913574219, -261.522430419922, 1159.88720703125, 921.771911621094, -566.239624023438, 867.418090820312, 314.951965332031, -334.814514160156, 1427.33605957031, 592.485656738281, -375.866485595703, 1166.03173828125, 629.753601074219, -514.556457519531, 1208.47521972656, 313.192321777344, -41.1566009521484, 1203.50891113281, 118.966613769531, -209.460494995117, 1209.16577148438
171.737579345703, -64.6017074584961, 1507.50817871094, 271.715911865234, -28.8313083648682, 1420.19030761719, 347.577026367188, -249.791702270508, 100.242095947266, 192.990188598633, 25.797290802002, 1615.01123046875, 185.108856201172, -311.0478515625, 1000.95544433594, 172.710784912109, 266.623077392578, 1117.00561523438, 338.466705322266, 62.391845703125, 1665.83215332031, 449.586853027344, 389.296783447266, 1266.89489746094, 310.380065917969, 328.653106689453, 1132.29614257812, 243.101669311523, -117.765579223633, 958.411682128906, 360.558380126953, -329.985107421875, 90.8216857910156, 336.568481445312, -48.8947906494141, 489.780944824219, 371.715728759766, -170.173217773438, 35.1171035766602, 331.129486083984, -161.118576049805, 266.727844238281, 118.936988830566, 82.4141006469727, 1406.46875, 291.637756347656, -71.5867156982422, 610.578002929688, 446.143371582031, -106.31371307373, 31.9563121795654, 131.002151489258, 210.141967773438, 1216.27709960938, 376.213256835938, 347.900146484375, 1309.0517578125, 452.670867919922, 408.551635742188, 1192.88549804688, 791.557800292969, -582.635437011719, 916.31005859375, 159.358474731445, -224.940292358398, 1415.73510742188, 195.694885253906, -55.2723731994629, 1618.02209472656, 246.313186645508, -368.861846923828, 1061.68981933594, 351.879455566406, -491.148590087891, 1333.04113769531, 342.669616699219, -89.6664123535156, 1663.98120117188, 650.640563964844, -479.650024414062, 1177.55871582031, 425.972473144531, -522.858825683594, 1264.97485351562, 388.776885986328, -264.051025390625, 1144.6953125, 739.314270019531, -593.457336425781, 855.858215332031, 827.968994140625, -228.890106201172, 1162.09216308594, 891.481079101562, -604.6083984375, 939.193969726562, 809.06201171875, -348.963317871094, 1104.73498535156, 288.738952636719, -192.951477050781, 1493.62548828125, 575.986022949219, -248.9208984375, 1177.4609375, 967.327026367188, -550.035400390625, 929.610229492188, 318.367034912109, -333.421081542969, 1428.48364257812, 591.585388183594, -386.790954589844, 1156.22521972656, 627.964233398438, -524.286682128906, 1203.04699707031, 316.118255615234, -42.6340141296387, 1200.869140625, 123.297920227051, -212.705352783203, 1209.14172363281
173.304397583008, -62.6371192932129, 1505.36022949219, 273.231842041016, -27.1445140838623, 1417.88366699219, 365.657196044922, -258.216400146484, 99.7637023925781, 195.077606201172, 27.8087882995605, 1612.91357421875, 195.321411132812, -319.618408203125, 1003.89672851562, 185.338607788086, 270.310791015625, 1116.87414550781, 340.641479492188, 64.7160797119141, 1662.83801269531, 459.629089355469, 391.305084228516, 1272.43859863281, 322.826110839844, 331.911102294922, 1135.22644042969, 247.626495361328, -126.11873626709, 956.83251953125, 388.674072265625, -336.077331542969, 89.8278121948242, 331.210906982422, -60.6649017333984, 490.076538085938, 381.506195068359, -176.334182739258, 34.4424018859863, 339.164764404297, -172.449142456055, 266.716247558594, 121.696128845215, 83.7653961181641, 1401.55004882812, 287.647308349609, -86.1316909790039, 610.548095703125, 447.883758544922, -103.707633972168, 31.9388885498047, 140.349334716797, 212.766174316406, 1214.43518066406, 385.617614746094, 349.421508789062, 1313.14514160156, 464.623291015625, 411.061309814453, 1199.04638671875, 843.6552734375, -574.674743652344, 955.54248046875, 162.75569152832, -223.981628417969, 1415.1064453125, 197.844375610352, -53.3359451293945, 1615.99389648438, 256.896514892578, -372.990814208984, 1067.56140136719, 355.242889404297, -490.646148681641, 1335.86633300781, 345.192932128906, -87.3356628417969, 1660.91577148438, 648.772399902344, -490.318054199219, 1170.27966308594, 426.29248046875, -525.708618164062, 1266.31127929688, 393.498260498047, -261.891937255859, 1149.63549804688, 800.182006835938, -590.398803710938, 889.337585449219, 826.092590332031, -212.850128173828, 1194.15869140625, 938.772155761719, -586.894104003906, 992.722473144531, 821.274475097656, -336.009704589844, 1138.11340332031, 291.901275634766, -190.552429199219, 1492.77526855469, 573.050903320312, -237.278198242188, 1192.54321289062, 1011.8935546875, -527.800109863281, 990.768981933594, 321.924194335938, -331.737426757812, 1429.37377929688, 590.332153320312, -397.285003662109, 1147.05883789062, 626.246643066406, -533.57275390625, 1197.80261230469, 319.373931884766, -43.8906555175781, 1197.83264160156, 127.454719543457, -215.652618408203, 1209.0576171875
174.867630004883, -60.486011505127, 1502.95080566406, 274.940856933594, -25.3981857299805, 1415.44128417969, 385.174041748047, -265.362548828125, 98.346923828125, 196.832992553711, 30.0135917663574, 1610.62390136719, 205.158798217773, -327.118438720703, 1006.83551025391, 197.778533935547, 273.592437744141, 1116.47534179688, 342.811706542969, 67.1496353149414, 1659.54260253906, 469.148742675781, 393.306121826172, 1277.72778320312, 334.937225341797, 335.029144287109, 1137.9541015625, 252.594024658203, -133.887313842773, 954.359436035156, 417.703369140625, -339.7705078125, 87.769660949707, 326.521362304688, -74.5490341186523, 489.665618896484, 391.667388916016, -181.920684814453, 33.7883033752441, 348.600677490234, -184.124221801758, 265.646484375, 124.749526977539, 85.2481231689453, 1396.20043945312, 284.666870117188, -102.173858642578, 609.903869628906, 449.538879394531, -101.531272888184, 31.6576175689697, 149.681381225586, 214.87483215332, 1212.14245605469, 394.496459960938, 350.318420410156, 1316.88293457031, 475.657073974609, 414.169067382812, 1205.04260253906, 899.644226074219, -562.775329589844, 996.069641113281, 166.245788574219, -222.828201293945, 1414.26086425781, 199.7734375, -51.1814651489258, 1613.68127441406, 265.878021240234, -376.448699951172, 1073.23156738281, 358.964050292969, -489.729461669922, 1338.40026855469, 347.456268310547, -84.8584518432617, 1657.52673339844, 647.59423828125, -500.479614257812, 1163.4462890625, 427.421569824219, -528.050170898438, 1267.67016601562, 398.998626708984, -259.401916503906, 1153.8994140625, 866.295104980469, -583.589904785156, 925.880554199219, 822.894775390625, -199.97492980957, 1223.16967773438, 990.321411132812, -564.54296875, 1044.48803710938, 833.522216796875, -324.736480712891, 1169.02819824219, 294.831024169922, -188.004211425781, 1491.6884765625, 569.747985839844, -227.104904174805, 1204.37194824219, 1057.16687011719, -498.765625, 1049.57177734375, 325.664733886719, -329.754455566406, 1429.94079589844, 589.421752929688, -407.293395996094, 1138.65808105469, 624.847534179688, -542.395935058594, 1192.91442871094, 322.7509765625, -45.0253067016602, 1194.2734375, 131.473907470703, -218.220886230469, 1208.72045898438
176.469772338867, -58.1774978637695, 1500.0830078125, 276.70458984375, -23.5625839233398, 1412.75354003906, 405.347198486328, -271.073272705078, 96.2890090942383, 198.433197021484, 32.4607620239258, 1608.06750488281, 214.376434326172, -333.640808105469, 1009.58746337891, 209.278961181641, 276.347045898438, 1116.08923339844, 344.662475585938, 69.8096771240234, 1655.88916015625, 478.323516845703, 395.027038574219, 1282.17822265625, 346.006866455078, 337.826049804688, 1140.24719238281, 256.781555175781, -140.597885131836, 951.804504394531, 446.6416015625, -341.092498779297, 85.2457504272461, 323.140380859375, -90.2186813354492, 488.754821777344, 401.710723876953, -186.980804443359, 33.6494979858398, 359.089263916016, -195.735260009766, 263.71484375, 127.707572937012, 86.7622299194336, 1390.88171386719, 283.375885009766, -119.548324584961, 608.851745605469, 450.855590820312, -99.8813400268555, 31.5278511047363, 158.661926269531, 216.320846557617, 1209.62475585938, 403.578338623047, 350.521057128906, 1320.07763671875, 485.813446044922, 417.663818359375, 1210.455078125, 958.067565917969, -547.453857421875, 1039.39672851562, 169.69873046875, -221.420440673828, 1413.13549804688, 201.655654907227, -48.7817764282227, 1611.06921386719, 274.625640869141, -379.107788085938, 1078.30004882812, 363.425842285156, -488.548797607422, 1340.58471679688, 349.581634521484, -82.194694519043, 1653.81176757812, 645.792602539062, -510.124206542969, 1156.73840332031, 429.078125, -529.958435058594, 1269.09143066406, 405.686340332031, -255.879364013672, 1158.06103515625, 935.132934570312, -572.049926757812, 966.231506347656, 819.353942871094, -190.821105957031, 1248.58483886719, 1042.98364257812, -537.285095214844, 1096.02978515625, 849.003479003906, -315.530914306641, 1198.98852539062, 298.361389160156, -185.135116577148, 1490.46923828125, 565.887390136719, -219.838592529297, 1213.07080078125, 1100.69409179688, -464.349060058594, 1105.75109863281, 330.017547607422, -327.574249267578, 1430.2548828125, 588.871765136719, -416.732025146484, 1131.26037597656, 623.95166015625, -550.5849609375, 1188.49877929688, 326.404846191406, -45.661075592041, 1190.61206054688, 135.40461730957, -220.292922973633, 1208.13049316406
178.113983154297, -55.8704948425293, 1497.06066894531, 278.541259765625, -21.5243148803711, 1409.78686523438, 425.425384521484, -275.082458496094, 93.9101486206055, 199.658584594727, 35.0730781555176, 1605.18469238281, 222.844604492188, -339.278778076172, 1012.05944824219, 220.555694580078, 278.739593505859, 1115.61706542969, 346.340911865234, 72.6946411132812, 1652.07727050781, 487.422912597656, 396.469024658203, 1285.86376953125, 356.726837158203, 340.3828125, 1142.30505371094, 261.173431396484, -146.965606689453, 949.271667480469, 474.20703125, -339.924011230469, 82.3461380004883, 321.662994384766, -106.987258911133, 487.359588623047, 413.349639892578, -191.423110961914, 32.6272735595703, 370.405487060547, -206.783309936523, 261.087554931641, 130.811004638672, 88.1124038696289, 1385.54272460938, 283.638580322266, -137.777572631836, 607.64111328125, 451.751708984375, -99.0241317749023, 31.6506061553955, 166.461364746094, 217.145477294922, 1207.17211914062, 412.566589355469, 350.556915283203, 1322.43212890625, 495.021331787109, 421.125823974609, 1215.17797851562, 1017.54571533203, -526.174987792969, 1085.0732421875, 173.09733581543, -219.776733398438, 1411.77294921875, 202.990859985352, -46.1934432983398, 1608.24291992188, 282.620941162109, -381.132446289062, 1082.63195800781, 368.175109863281, -487.108703613281, 1342.47863769531, 351.351715087891, -79.2825546264648, 1650.11096191406, 645.102966308594, -519.306457519531, 1150.63940429688, 431.334106445312, -531.361999511719, 1270.58728027344, 405.006164550781, -251.384948730469, 1160.86474609375, 1005.05755615234, -554.717224121094, 1010.60089111328, 816.874206542969, -185.639617919922, 1270.21508789062, 1094.70385742188, -504.325866699219, 1148.29797363281, 865.472595214844, -307.369842529297, 1226.97399902344, 300.88525390625, -182.326553344727, 1488.98364257812, 561.948852539062, -217.46891784668, 1220.11328125, 1142.65588378906, -424.2880859375, 1160.42907714844, 334.492797851562, -325.082427978516, 1430.38452148438, 588.781372070312, -425.360687255859, 1124.36804199219, 623.281311035156, -558.308471679688, 1184.71960449219, 330.311096191406, -45.7989730834961, 1186.94055175781, 139.274200439453, -221.978256225586, 1207.33825683594
179.5654296875, -53.6471519470215, 1493.85314941406, 280.366241455078, -19.3093891143799, 1406.4091796875, 444.371246337891, -277.230773925781, 91.329345703125, 200.677276611328, 37.9986610412598, 1601.97961425781, 231.001953125, -344.075988769531, 1014.26379394531, 230.657485961914, 280.503173828125, 1115.24951171875, 347.544891357422, 75.9161987304688, 1648.28039550781, 495.725158691406, 397.970001220703, 1288.86206054688, 366.974792480469, 342.419250488281, 1144.19689941406, 265.520935058594, -152.79801940918, 946.833862304688, 499.337860107422, -336.583679199219, 79.1704406738281, 322.383575439453, -123.702827453613, 485.570983886719, 423.360107421875, -194.631256103516, 32.1354827880859, 382.03759765625, -216.669006347656, 258.303070068359, 133.458450317383, 89.3197021484375, 1380.40441894531, 285.893859863281, -155.992553710938, 606.379699707031, 452.304412841797, -98.4752960205078, 31.6042938232422, 174.607986450195, 217.458053588867, 1204.34338378906, 421.94970703125, 350.699279785156, 1323.98596191406, 503.589172363281, 424.263061523438, 1219.03369140625, 1078.70971679688, -498.620971679688, 1132.03601074219, 176.739547729492, -217.930282592773, 1410.03857421875, 204.340591430664, -43.2932434082031, 1605.04223632812, 290.051544189453, -382.798217773438, 1086.34741210938, 373.564178466797, -485.359008789062, 1344.17993164062, 352.813232421875, -76.1083526611328, 1646.45068359375, 645.108642578125, -527.940673828125, 1145.06677246094, 434.459716796875, -532.158447265625, 1272.18627929688, 404.325988769531, -246.890533447266, 1163.66845703125, 1074.54663085938, -530.5009765625, 1059.19702148438, 816.195129394531, -184.540191650391, 1287.73095703125, 1144.39001464844, -465.123718261719, 1201.51354980469, 884.577941894531, -300.043395996094, 1253.9453125, 304.614929199219, -179.398910522461, 1487.32373046875, 558.037719726562, -217.621978759766, 1226.5810546875, 1179.0654296875, -378.634368896484, 1214.04089355469, 339.068695068359, -322.391723632812, 1430.22705078125, 589.303283691406, -433.390319824219, 1118.39978027344, 623.940246582031, -564.583679199219, 1181.6298828125, 333.500274658203, -45.5886421203613, 1183.50134277344, 143.178329467773, -223.168182373047, 1206.23913574219
